"id","latitude","longitude","elevation","state","name","gsn_flag","hcn_crn_flag","wmoid","geopoint"
USC00161152,31.3333,-91.8667,14.9,LA,BOOK                          ,   ,   ,,POINT(-91.8667 31.3333)
USC00167162,30.5833,-89.85,14.9,LA,PEARL RIVER LOCK 2            ,   ,   ,,POINT(-89.85 30.5833)
USC00160028,31.2833,-91.8167,14.9,LA,ACME                          ,   ,   ,,POINT(-91.8167 31.2833)
USC00160558,30.4494,-91.0478,16.8,LA,BATON ROUGE SHERWOOD          ,   ,   ,,POINT(-91.0478 30.4494)
USC00160556,30.4,-91.15,16.8,LA,BATON ROUGE SOUTHDOWNS        ,   ,   ,,POINT(-91.15 30.4)
USC00162364,30.3667,-93.4667,16.8,LA,DE QUINCY FIRE TWR            ,   ,   ,,POINT(-93.4667 30.3667)
USC00166938,30.6036,-92.7739,19.8,LA,OBERLIN FIRE TWR              ,   ,   ,,POINT(-92.7739 30.6036)
US1LAOC0001,32.5448,-92.0039,23.8,LA,SWARTZ 2.0 SSW                ,   ,   ,,POINT(-92.0039 32.5448)
USC00167312,32.7547,-91.535,26.8,LA,PIONEER 6 W                   ,   ,   ,,POINT(-91.535 32.7547)
USW00053961,32.8833,-92.1164,26.8,LA,MONROE 26 N                   ,   ,   ,74761,POINT(-92.1164 32.8833)
USC00169103,32.6833,-91.1833,30.8,LA,TRANSYLVANIA                  ,   ,   ,,POINT(-91.1833 32.6833)
US1LABG0003,30.7541,-93.1848,39.6,LA,DERIDDER 8.9 SE               ,   ,   ,,POINT(-93.1848 30.7541)
USC00160238,30.9644,-89.815,39.6,LA,ANGIE                         ,   ,   ,,POINT(-89.815 30.9644)
USC00161235,31.3025,-92.73,39.6,LA,BOYCE 7 SW                    ,   ,   ,,POINT(-92.73 31.3025)
US1LAWF0001,30.7869,-91.3675,39.6,LA,ST. FRANCISVILLE 1.2 N        ,   ,   ,,POINT(-91.3675 30.7869)
USC00166582,31.7722,-93.0956,39.6,LA,NATCHITOCHES                  ,   ,   ,,POINT(-93.0956 31.7722)
USC00164696,31.6783,-92.1289,43.6,LA,JENA                          ,   ,   ,,POINT(-92.1289 31.6783)
US1LABS0016,32.6228,-93.7311,53.6,LA,BOSSIER CITY 8.2 NNW          ,   ,   ,,POINT(-93.7311 32.6228)
USC00165287,31.0517,-93.2789,79.2,LA,LEESVILLE 6 SSW               ,   ,   ,,POINT(-93.2789 31.0517)
USW00013957,32.4506,-93.8411,83.2,LA,SHREVEPORT                    ,GSN,   ,72248,POINT(-93.8411 32.4506)
USC00165896,31.5119,-93.62,87.2,LA,MANY 9 WSW                    ,   ,   ,,POINT(-93.62 31.5119)
USC00164381,29.8167,-89.65,0.9,LA,HOPEDALE                      ,   ,   ,,POINT(-89.65 29.8167)
US1LASB0002,29.8691,-89.814,0.9,LA,ST. BERNARD 2.7 E             ,   ,   ,,POINT(-89.814 29.8691)
USC00166130,29.9486,-89.9855,0.9,LA,CHALMETTE                     ,   ,   ,,POINT(-89.9855 29.9486)
USC00161930,29.335,-90.6414,0.9,LA,COCODRIE 6 N                  ,   ,   ,,POINT(-90.6414 29.335)
US1LALF0004,29.8978,-90.78,0.9,LA,THIBODAUX 7.8 NNE             ,   ,   ,,POINT(-90.78 29.8978)
US1LAVM0006,29.8706,-92.2375,0.9,LA,ABBEVILLE 9.9 SW              ,   ,   ,,POINT(-92.2375 29.8706)
USR0000LSAB,29.8881,-93.4039,0.9,LA,SABINE LOUISIANA              ,   ,   ,,POINT(-93.4039 29.8881)
USC00160012,30.4586,-90.0975,0.9,LA,ABITA RVR COVINGTON           ,   ,   ,,POINT(-90.0975 30.4586)
USC00166659,29.95,-90.0833,0.9,LA,NEW ORLEANS WSO CITY          ,   ,   ,,POINT(-90.0833 29.95)
USC00164624,29.7667,-90.1,0.9,LA,JEAN LAFITTE NAT PARK         ,   ,   ,,POINT(-90.1 29.7667)
US1LANT0006,31.933,-93.0277,0.9,LA,CAMPTI 5.7 ENE                ,   ,   ,,POINT(-93.0277 31.933)
US1LATR0010,29.432,-90.5978,0.9,LA,CHAUVIN 1.0 SSW               ,   ,   ,,POINT(-90.5978 29.432)
USC00165926,29.7853,-90.1158,0.9,LA,MARRERO 9 SSW                 ,   ,   ,,POINT(-90.1158 29.7853)
USC00162673,29.4336,-90.7011,0.9,LA,DULAC 3N                      ,   ,   ,,POINT(-90.7011 29.4336)
US1LATR0009,29.5162,-90.5923,0.9,LA,CHAUVIN 4.9 N                 ,   ,   ,,POINT(-90.5923 29.5162)
USW00012884,29.3331,-89.4075,0.9,LA,BOOTHVILLE ASOS               ,   ,   ,72232,POINT(-89.4075 29.3331)
USC00163979,29.8894,-93.4019,1.8,LA,HACKBERRY 8 SSW               ,   ,   ,,POINT(-93.4019 29.8894)
US1LAJF0005,29.9689,-90.2178,1.8,LA,RIVER RIDGE 0.7 N             ,   ,   ,,POINT(-90.2178 29.9689)
USC00166661,30.0333,-90.0333,1.8,LA,NEW ORLEANS AP                ,   ,   ,,POINT(-90.0333 30.0333)
USC00163981,29.9872,-93.2694,1.8,LA,HACKBERRY 4NE                 ,   ,   ,,POINT(-93.2694 29.9872)
US1LACD0012,32.3587,-93.8555,67.7,LA,KEITHVILLE 1.5 NNW            ,   ,   ,,POINT(-93.8555 32.3587)
USC00167344,32.8919,-93.6944,76.5,LA,PLAIN DEALING                 ,   ,HCN,,POINT(-93.6944 32.8919)
USW00013970,30.5372,-91.1469,19.5,LA,BATON ROUGE RYAN AP           ,   ,HCN,,POINT(-91.1469 30.5372)
USC00160098,31.3206,-92.4611,26.5,LA,ALEXANDRIA                    ,   ,HCN,,POINT(-92.4611 31.3206)
USC00164407,29.6408,-90.8161,2.4,LA,HOUMA                         ,   ,HCN,,POINT(-90.8161 29.6408)
USC00162534,30.0719,-91.0278,9.1,LA,DONALDSONVILLE 4 SW           ,   ,HCN,,POINT(-91.0278 30.0719)
USW00013976,30.205,-91.9875,11.6,LA,LAFAYETTE RGNL AP             ,   ,HCN,,POINT(-91.9875 30.205)
USC00169013,29.7547,-90.7747,4.6,LA,THIBODAUX 4 SE                ,   ,HCN,,POINT(-90.7747 29.7547)
USW00012930,29.9167,-90.1303,6.1,LA,NEW ORLEANS AUDUBON           ,   ,HCN,,POINT(-90.1303 29.9167)
USC00164700,30.2003,-92.6642,7.6,LA,JENNINGS                      ,   ,HCN,,POINT(-92.6642 30.2003)
USC00162151,30.5272,-90.1114,12.2,LA,COVINGTON 4 NNW               ,   ,HCN,,POINT(-90.1114 30.5272)
USC00169806,32.0997,-91.7022,24.4,LA,WINNSBORO 5 SSE               ,   ,HCN,,POINT(-91.7022 32.0997)
USC00161287,30.9594,-92.1786,24.4,LA,BUNKIE                        ,   ,HCN,,POINT(-92.1786 30.9594)
USC00160205,30.7094,-90.525,51.8,LA,AMITE                         ,   ,HCN,,POINT(-90.525 30.7094)
USC00163313,29.8233,-91.5442,3.7,LA,FRANKLIN 3 NW                 ,   ,HCN,,POINT(-91.5442 29.8233)
USC00160537,32.7314,-91.9144,45.7,LA,BASTROP                       ,   ,HCN,,POINT(-91.9144 32.7314)
USC00161411,32.5133,-92.3486,36.6,LA,CALHOUN RSCH STN              ,   ,HCN,,POINT(-92.3486 32.5133)
USC00163800,30.4183,-92.0442,16.8,LA,GRAND COTEAU                  ,   ,HCN,,POINT(-92.0442 30.4183)
USC00168163,31.9497,-91.2336,23.8,LA,ST JOSEPH 3 N                 ,   ,HCN,,POINT(-91.2336 31.9497)
